"Calu3_mock3" "Calu3_mock2" "Calu3_mock1" "Calu3_SARSCoV2_3" "Calu3_SARSCoV2_2" "Calu3_SARSCoV2_1" "SRR1942929" "SRR1942934" "SRR1942956" "SRR1942957" "SRR1942960" "SRR1942961" "SRR1942989" "SRR1942990"
"L1FLnI_1p13.3j" 75 150 243 238 115 221 549 612 172 180 484 377 102 107
"L1FLnI_1p13.3k" 0 0 0 0 0 0 1 0 0 1 1 0 0 0
"L1FLnI_1p13.3l" 0 0 1 1 4 1 5 11 4 10 14 6 19 11
"L1FLnI_1p13.3m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1aa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1ba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1ca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1da" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1ea" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1o" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1p" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1q" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1r" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1t" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1u" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1v" 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1w" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.1x" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"L1FLnI_1p21.1z" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.2a" 0 0 0 0 0 0 0 1 1 1 2 2 1 4
"L1FLnI_1p21.2b" 0 0 2 0 0 0 2 3 1 1 1 2 1 5
"L1FLnI_1p21.2c" 16 11 45 32 10 20 140 187 51 50 154 114 41 45
"L1FLnI_1p21.2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.2e" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"L1FLnI_1p21.2f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.2g" 0 0 0 0 1 1 3 3 0 0 4 3 0 0
"L1FLnI_1p21.2h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.2i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.2j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.2k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.2l" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"L1FLnI_1p21.2m" 2 0 4 5 2 4 19 16 8 4 9 9 6 11
"L1FLnI_1p21.2n" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.2o" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.2p" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.2q" 0 0 0 4 0 0 0 0 0 1 0 0 1 0
"L1FLnI_1p21.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3aa" 0 0 0 0 1 0 1 1 1 3 0 1 0 1
"L1FLnI_1p21.3b" 7 5 19 7 8 8 101 107 35 45 70 76 23 27
"L1FLnI_1p21.3ba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3c" 0 0 5 2 0 0 8 18 2 8 17 11 1 3
"L1FLnI_1p21.3ca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3d" 0 1 8 3 2 2 24 15 2 8 15 14 13 19
"L1FLnI_1p21.3da" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3ea" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3f" 1 6 11 6 2 7 48 42 17 19 34 32 45 36
"L1FLnI_1p21.3g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3h" 0 0 0 0 0 0 1 0 0 0 0 1 0 0
"L1FLnI_1p21.3j" 3 1 11 3 0 3 13 31 6 2 27 17 1 2
"L1FLnI_1p21.3k" 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3n" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3o" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3p" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3q" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3r" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3t" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"L1FLnI_1p21.3u" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p21.3v" 0 0 0 0 0 0 1 0 0 1 0 1 1 0
"L1FLnI_1p21.3w" 0 0 0 0 0 2 0 0 0 1 0 1 3 2
"L1FLnI_1p21.3x" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"L1FLnI_1p21.3y" 0 0 3 0 0 1 5 12 3 4 9 6 1 3
"L1FLnI_1p21.3z" 0 0 0 0 0 0 0 0 0 2 1 0 1 2
"L1FLnI_1p22.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"L1FLnI_1p22.1b" 8 1 15 4 0 5 127 172 73 85 121 116 20 30
"L1FLnI_1p22.1c" 2 8 16 9 2 3 246 290 61 89 220 160 20 29
"L1FLnI_1p22.1d" 34 50 72 89 41 63 206 238 70 103 206 120 58 68
"L1FLnI_1p22.1e" 0 1 3 0 2 0 2 4 0 0 0 5 2 1
"L1FLnI_1p22.1f" 0 0 2 4 1 1 0 4 5 9 3 4 6 3
"L1FLnI_1p22.1g" 0 0 2 5 2 5 26 32 18 11 17 15 9 7
"L1FLnI_1p22.1h" 0 0 0 0 0 0 0 0 0 1 0 0 1 0
"L1FLnI_1p22.1i" 0 0 0 0 0 0 1 0 1 1 0 4 5 1
"L1FLnI_1p22.1j" 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"L1FLnI_1p22.1k" 0 0 0 0 0 0 2 3 1 1 2 1 3 4
"L1FLnI_1p22.1l" 0 0 0 0 0 0 1 1 0 0 0 1 1 0
"L1FLnI_1p22.1m" 1 0 2 0 0 0 1 1 0 1 2 0 3 1
"L1FLnI_1p22.1n" 0 0 0 1 0 0 3 3 1 0 1 0 0 5
"L1FLnI_1p22.1o" 0 0 0 0 0 0 1 1 0 0 0 1 0 2
"L1FLnI_1p22.1p" 0 0 0 0 0 0 1 0 0 0 0 1 1 0
"L1FLnI_1p22.1q" 0 0 0 1 4 1 2 7 1 1 3 3 4 6
"L1FLnI_1p22.2a" 0 0 0 0 0 0 1 1 0 0 1 0 0 0
"L1FLnI_1p22.2aa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.2b" 0 0 1 0 0 1 1 0 0 0 0 1 0 1
"L1FLnI_1p22.2ba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.2c" 0 0 0 0 0 1 1 1 1 1 1 3 5 5
"L1FLnI_1p22.2d" 0 0 1 0 0 0 7 8 5 1 10 5 3 5
"L1FLnI_1p22.2e" 0 0 0 0 0 1 1 2 1 0 1 0 0 1
"L1FLnI_1p22.2g" 0 0 0 6 1 8 3 5 5 8 4 3 2 3
"L1FLnI_1p22.2h" 2 0 0 3 0 2 3 3 1 2 2 3 0 0
"L1FLnI_1p22.2j" 0 0 0 0 0 0 0 0 1 3 1 0 0 1
"L1FLnI_1p22.2k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.2l" 0 0 1 13 8 17 0 1 3 5 0 1 1 3
"L1FLnI_1p22.2m" 1 0 2 0 0 1 9 12 6 6 10 6 2 5
"L1FLnI_1p22.2n" 0 0 1 0 0 0 2 1 0 5 1 2 1 0
"L1FLnI_1p22.2o" 0 0 1 0 0 0 0 0 0 0 1 0 0 0
"L1FLnI_1p22.2p" 0 0 0 0 1 0 0 0 0 0 0 0 1 0
"L1FLnI_1p22.2q" 0 0 2 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_1p22.2r" 0 1 2 0 0 1 4 4 2 0 2 2 2 2
"L1FLnI_1p22.2s" 0 2 0 0 1 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.2t" 0 0 1 0 0 2 9 10 7 17 11 10 4 4
"L1FLnI_1p22.2u" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.2v" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.2w" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.2x" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.2y" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.2z" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.3a" 0 0 0 0 0 0 1 1 0 0 0 0 0 2
"L1FLnI_1p22.3b" 1 0 0 0 1 0 11 9 3 2 3 4 4 0
"L1FLnI_1p22.3c" 0 0 2 1 3 0 8 18 2 7 8 10 4 4
"L1FLnI_1p22.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"L1FLnI_1p22.3f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.3g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.3h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.3i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.3j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.3k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.3l" 0 0 0 2 0 1 0 2 0 0 2 0 1 0
"L1FLnI_1p22.3m" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"L1FLnI_1p22.3n" 4 0 5 3 3 3 1 0 0 2 1 2 12 8
"L1FLnI_1p22.3o" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p22.3p" 0 0 0 1 0 0 0 0 0 1 1 2 0 1
"L1FLnI_1p31.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1aa" 0 1 0 0 0 0 1 1 0 0 0 1 0 1
"L1FLnI_1p31.1ab" 0 0 0 0 0 0 8 12 4 2 4 5 5 1
"L1FLnI_1p31.1ac" 0 0 0 0 0 0 0 1 0 0 0 1 1 0
"L1FLnI_1p31.1b" 0 0 0 2 0 0 1 0 0 0 0 0 0 0
"L1FLnI_1p31.1ba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1bb" 1 0 0 0 0 0 0 1 0 0 0 0 0 1
"L1FLnI_1p31.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1ca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1cb" 0 2 1 1 5 0 0 6 1 1 2 5 4 2
"L1FLnI_1p31.1cc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1da" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1dc" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"L1FLnI_1p31.1e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1ea" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1eb" 0 0 2 1 0 0 1 0 0 0 0 0 2 1
"L1FLnI_1p31.1ec" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1f" 0 0 0 0 0 0 0 0 0 0 1 0 3 0
"L1FLnI_1p31.1fa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1fb" 0 2 0 2 0 1 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1g" 0 0 0 0 0 0 0 1 0 0 0 0 4 1
"L1FLnI_1p31.1ga" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1gb" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"L1FLnI_1p31.1gc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1ha" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1hb" 0 0 0 0 2 1 0 1 0 1 0 0 0 2
"L1FLnI_1p31.1hc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1ia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1ib" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1ic" 0 0 0 0 0 0 0 0 2 0 0 0 0 0
"L1FLnI_1p31.1j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1ja" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1jb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1jc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1k" 0 0 0 3 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1ka" 0 0 4 0 0 2 2 2 0 2 0 1 2 2
"L1FLnI_1p31.1kb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1kc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1l" 0 0 0 0 0 0 0 1 1 0 2 1 0 0
"L1FLnI_1p31.1la" 0 0 0 3 1 1 0 0 1 1 0 0 0 0
"L1FLnI_1p31.1lb" 1 0 0 0 1 1 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1lc" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_1p31.1m" 0 0 0 0 1 0 1 1 0 1 1 0 0 0
"L1FLnI_1p31.1ma" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1mb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1mc" 0 1 0 0 0 0 0 0 0 0 1 0 0 0
"L1FLnI_1p31.1n" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1na" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1nc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1oa" 0 0 0 0 0 0 0 1 1 0 0 0 0 0
"L1FLnI_1p31.1ob" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"L1FLnI_1p31.1p" 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1pb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1pc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1qa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1qb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1qc" 0 0 0 0 0 0 7 17 11 12 8 9 16 19
"L1FLnI_1p31.1r" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1ra" 0 0 1 0 0 0 0 1 0 1 0 0 0 0
"L1FLnI_1p31.1rb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1rc" 230 252 662 194 139 205 1519 2080 717 636 1447 1046 746 757
"L1FLnI_1p31.1s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1sa" 0 0 2 0 0 0 16 17 4 6 22 7 60 53
"L1FLnI_1p31.1sc" 0 2 4 0 0 0 3 3 2 2 6 1 2 3
"L1FLnI_1p31.1t" 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"L1FLnI_1p31.1ta" 0 0 0 0 0 0 1 1 0 0 0 0 0 1
"L1FLnI_1p31.1tb" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_1p31.1u" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1ua" 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"L1FLnI_1p31.1ub" 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1v" 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"L1FLnI_1p31.1va" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1w" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1wa" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"L1FLnI_1p31.1wb" 0 0 1 2 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1x" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1xa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1xb" 0 0 0 0 0 0 0 2 0 0 1 0 0 0
"L1FLnI_1p31.1y" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.1ya" 0 0 2 2 0 3 0 0 0 0 0 0 1 1
"L1FLnI_1p31.1yb" 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"L1FLnI_1p31.1z" 0 1 1 3 3 5 4 6 5 3 4 1 2 0
"L1FLnI_1p31.1za" 0 3 14 0 0 1 18 10 5 5 14 13 4 3
"L1FLnI_1p31.1zb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.2a" 0 0 0 0 0 1 1 2 2 2 3 3 2 1
"L1FLnI_1p31.2c" 0 0 0 0 0 0 2 0 0 0 1 3 0 1
"L1FLnI_1p31.2d" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"L1FLnI_1p31.2e" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"L1FLnI_1p31.2f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.2g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.3a" 0 0 0 2 1 1 1 2 2 1 1 2 4 4
"L1FLnI_1p31.3b" 0 0 1 0 0 0 0 1 1 0 1 1 3 3
"L1FLnI_1p31.3c" 1 0 0 4 1 2 13 15 10 11 9 20 56 90
"L1FLnI_1p31.3d" 1 0 3 2 5 0 10 18 4 5 7 4 3 4
"L1FLnI_1p31.3e" 0 1 1 0 0 0 1 1 0 0 1 1 1 0
"L1FLnI_1p31.3f" 0 0 0 0 0 0 1 0 0 0 0 0 1 0
"L1FLnI_1p31.3g" 0 0 0 0 0 0 0 0 1 1 1 0 0 0
"L1FLnI_1p31.3h" 0 0 0 0 1 0 0 3 1 1 0 1 2 1
"L1FLnI_1p31.3i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.3j" 0 0 0 0 0 0 3 0 0 2 1 1 0 1
"L1FLnI_1p31.3k" 0 0 0 0 0 0 0 5 2 1 1 2 0 0
"L1FLnI_1p31.3l" 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"L1FLnI_1p31.3m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.3n" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.3o" 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.3p" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.3q" 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.3r" 0 0 0 0 0 0 0 2 0 1 0 2 0 2
"L1FLnI_1p31.3s" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.3u" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"L1FLnI_1p31.3v" 0 0 0 0 0 0 0 0 0 1 0 0 0 1
"L1FLnI_1p31.3w" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p31.3x" 0 0 2 0 0 1 1 3 4 1 2 0 1 4
"L1FLnI_1p31.3y" 4 2 4 2 3 7 10 23 5 6 14 8 0 3
"L1FLnI_1p31.3z" 8 6 10 4 0 7 18 19 6 5 7 10 18 20
"L1FLnI_1p32.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p32.1b" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"L1FLnI_1p32.1c" 1 0 0 0 4 0 1 1 0 0 2 0 2 0
"L1FLnI_1p32.1d" 0 0 1 0 1 0 1 4 0 0 3 2 3 5
"L1FLnI_1p32.1e" 0 1 0 1 0 0 6 8 1 1 1 3 4 2
"L1FLnI_1p32.1f" 1 0 8 2 0 3 5 18 6 3 9 8 1 1
"L1FLnI_1p32.1g" 0 0 0 0 0 0 0 1 1 0 0 0 0 0
"L1FLnI_1p32.1h" 1 0 1 0 0 1 1 4 2 1 3 0 0 0
"L1FLnI_1p32.1j" 3 0 5 7 1 3 5 10 1 1 4 6 5 1
"L1FLnI_1p32.1k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p32.1l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p32.1m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p32.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p32.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p32.2c" 1 0 4 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p32.2d" 8 6 18 14 14 5 19 25 1 2 12 17 2 1
"L1FLnI_1p32.2e" 0 0 0 0 0 0 1 0 0 0 0 1 0 2
"L1FLnI_1p32.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p32.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p32.3c" 0 0 0 0 1 1 1 3 0 4 2 0 0 1
"L1FLnI_1p32.3d" 0 2 3 0 0 0 3 2 1 0 3 2 11 8
"L1FLnI_1p32.3e" 0 0 3 0 0 0 2 3 1 2 1 0 1 2
"L1FLnI_1p32.3f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p32.3g" 0 1 0 0 0 2 2 0 2 1 1 1 3 3
"L1FLnI_1p32.3h" 0 1 16 2 3 4 53 63 20 15 42 53 18 19
"L1FLnI_1p32.3i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p32.3j" 0 0 2 0 0 0 0 0 1 0 0 0 1 0
"L1FLnI_1p32.3k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33a" 0 0 0 0 0 0 1 2 0 0 0 1 0 1
"L1FLnI_1p33aa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33b" 0 0 0 0 0 1 1 0 0 0 1 0 0 0
"L1FLnI_1p33ba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33d" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"L1FLnI_1p33da" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33e" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33ea" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33g" 0 0 0 0 0 1 0 0 0 0 1 0 1 0
"L1FLnI_1p33h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33i" 0 0 1 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_1p33j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33k" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"L1FLnI_1p33l" 0 0 0 0 0 0 1 1 0 0 4 0 0 0
"L1FLnI_1p33m" 0 0 0 0 0 0 1 2 0 0 2 1 0 0
"L1FLnI_1p33n" 0 0 3 0 0 1 6 4 1 1 5 2 0 0
"L1FLnI_1p33o" 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33p" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"L1FLnI_1p33q" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33r" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33t" 0 0 0 0 0 0 0 0 0 0 0 1 0 1
"L1FLnI_1p33u" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33v" 0 0 0 0 3 0 0 0 1 2 0 0 0 0
"L1FLnI_1p33w" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_1p33x" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33y" 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p33z" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p34.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"L1FLnI_1p34.1b" 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"L1FLnI_1p34.2a" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"L1FLnI_1p34.2b" 0 1 0 0 0 0 14 16 6 21 7 13 6 11
